P18557	10498
P26705	10499
P0C9H5	10500
P0C9H6	561443
A9JLI7	443878
P0C9H4	561444
P68744	10498
P0C9H8	561445
P68745	10499
P0C9H9	10500
P0C9I0	561443
P0C9H7	561444
P0C9I2	561445
P26709	10499
P0C9I3	10500
P0C9I4	561443
P0C9I1	561444
P0C9I6	561445
P0C9I7	10500
P0C9I8	561443
P0C9I5	561444
P0C9J0	561445
P26710	10499
P0C9J1	561443
P0C9I9	561444
P13813	5850
Q196V0	345201
O55726	176652
O55727	176652
O55728	176652
Q196U6	345201
O55731	176652
Q196U4	345201
Q196U3	345201
Q196U2	345201
Q196U1	345201
P0DO87	28545
P0DJZ0	648237
B5KVH4	32201
C0HLM8	51953
C0HLR7	60698
C0HLM9	51953
Q9XHP0	4182
P19084	4232
P13744	3661
O55734	176652
O55735	176652
Q196T8	345201
O55736	176652
Q196T7	345201
O55737	176652
Q196T6	345201
Q196T5	345201
Q196T4	345201
O55738	176652
O55739	176652
P32234	7227
P21215	1507
Q05349	3747
P80438	1772
Q92AT0	272626
Q8GBW6	1752
O55740	176652
O55741	176652
Q91G04	176652
O55743	176652
O55744	176652
O55745	176652
P83011	7830
P83010	30494
O23878	3617
O23880	3617
Q9XFM4	3617
P83004	3617
A9NJG2	62330
O55746	176652
O55747	176652
P48347	3702
P93207	4081
Q9S9Z8	3702
Q9C5W6	3702
P42643	3702
P41932	6239
Q9U408	6210
Q24902	6211
P42648	294381
P49106	4577
Q84J55	39947
P85938	3357
Q26540	6183
P93206	4081
Q41418	4113
Q01525	3702
Q20655	6239
Q8MUA4	6210
Q8MM75	6211
P42649	294381
Q01526	4577
Q7XTE8	39947
P85939	3357
Q26537	6183
P93208	4081
Q43643	4113
P42644	3702
P42650	294381
Q6ZKC0	39947
P85941	3357
P93209	4081
P46077	3702
Q2R2W2	39947
P85942	3357
P42652	4081
P42645	3702
Q6EUP4	39947
P93210	4081
P93784	4113
P48349	3702
Q06967	39947
P93211	4081
Q96300	3702
Q5QNB8	39947
P93212	4081
P48348	3702
Q2R1D5	39947
P93213	4081
Q96299	3702
P93214	4081
P29305	4513
Q96450	3847
P93342	4097
P42653	3906
P68250	9913
Q5ZLQ6	9031
Q43470	4513
P31946	9606
Q4R572	9541
Q9CQV8	10090
A4K2U9	9601
P35213	10116
P68251	9940
Q96451	3847
O49995	4097
P42654	3906
Q5XGC8	8364
Q96452	3847
P93343	4097
Q96453	3847
O49996	4097
P62261	9913
Q5ZMT0	9031
P92177	7227
P62258	9606
P62259	10090
P62260	10116
P62262	9940
O49997	4097
P68509	9913
Q04917	9606
P68510	10090
P68511	10116
O49998	4097
P68252	9913
Q5F3W6	9031
P61981	9606
P61982	10090
Q5RC20	9601
P61983	10116
P68253	9940
C0H4V6	36329
Q0VC36	9913
P31947	9606
O70456	10090
O77642	9940
Q3SZI4	9913
Q5ZMD1	9031
P27348	9606
P68254	10090
Q5RFJ2	9601
Q6Q6X0	9986
P68255	10116
Q52M98	8355
P29306	4577
Q1HR36	7159
Q2F637	7091
P63103	9913
Q5ZKC9	9031
P29310	7227
P63104	9606
P63101	10090
Q5R651	9601
P63102	10116
P29361	9940
Q91896	8355
Q6P4Z5	8364
O42766	237561
P52908	3055
P54632	44689
O96436	5802
Q8SW28	284813
Q39757	49266
E2RU97	184922
O65352	4232
Q9SP07	4690
P93259	3544
Q25538	29176
P29307	85636
P46266	3888
P84972	75702
P29308	3562
Q41246	4097
Q99002	5544
P29309	8355
Q6UFZ9	8022
Q6UFZ8	8022
Q5PRD0	7955
Q5XHK2	8355
Q7T356	7955
Q8AVQ3	8355
Q6PC29	7955
Q6UFZ3	8022
Q6UFZ2	8022
Q6PCG0	8355
Q6NRY9	8355
O55751	176652
P0DTH6	10498
O55752	176652
O55753	176652
P16536	1063
P14009	4039
B2SAT5	430066
Q2YKY9	359391
A6X5T5	439375
P0C8N0	262698
A9MC22	483179
Q7CNS4	224914
A5VV34	444178
A9WZ33	470137
Q8FVU0	204722
O55755	176652
O55757	176652
O55758	176652
O55760	176652
O55761	176652
O55762	176652
E7CY70	216816
Q06JG5	6304
Q06JG4	6305
Q6YKB1	6306
Q06JG6	6303
O55764	176652
O55765	176652
P50927	33989
P50928	787
Q84I68	33990
Q1RGK9	336407
P29697	788
P0A3N4	272944
Q9F9F2	315456
Q52764	652620
P50929	33991
P50930	35792
P16624	272947
P50931	33992
P0A3N5	783
Q7PA29	272951
P22882	257363
P16909	7227
P46729	1764
P46730	1767
P46731	1764
P46732	1767
P12809	272631
O55769	176652
P05080	12298
O55771	176652
P30375	9595
P16209	9598
P16211	9600
P30515	9490
P30376	9595
P16210	9598
P30377	9595
P13748	9598
P30378	9595
P13749	9598
Q9LQ10	3702
Q9S9U6	3702
Q8GYY0	3702
Q06429	3702
P23599	3661
P23279	3663
A2XLL2	39946
Q10DK7	39947
Q9MB95	102107
Q06402	3702
Q00257	3661
Q00379	3663
Q7XQ85	39947
P18485	4081
A0A0P0WIY3	39947
Q42881	4081
Q43309	3702
Q5W6F9	39947
P29535	4081
Q37001	3702
A0A0P0UZP7	39947
Q9SAR0	3702
Q9SNN8	39947
Q9STR4	3702
Q9T065	3702
Q9M2Y8	3702
P27486	3570
P37821	3750
P31531	3847
Q07262	4097
Q01912	3916
B9MGI8	535289
B9K206	311402
Q89XR6	224911
A5EJ46	288000
A4YUJ5	114615
B1YYR8	398577
A0AXI7	331272
B4EJA6	216591
Q0B569	339670
Q390Z5	482957
A9AQJ3	395019
A3ME84	320389
A2RWH4	412022
Q62CE3	243160
A1UVN3	320388
B1K774	406425
Q1BL32	331271
A3P669	357348
Q3JLQ0	320372
A3NKK4	320373
Q63KN7	272560
Q2T6A1	271848
A4JKV8	269482
Q5KMX3	214684
Q0K1H0	381666
Q7M523	907340
Q9ZHW3	550
B8IP05	460265
A2SLW2	420662
B0UGM0	426117
A1TVP2	397945
B2TBV3	398527
Q13ME5	266265
Q48KS9	264730
Q51813	294
Q5PWZ8	303
P30297	29439
Q87YW7	223283
Q4ZVH4	205918
Q00740	74568
Q9V2L2	272844
Q8U4R3	186497
O57809	70601
Q8XS35	267608
B2UGM5	402626
Q98AM7	266835
Q93AG0	387
B9JJB7	311403
Q9AHF0	358
Q9URX3	284812
Q9WY68	243274
Q6J256	34073
C5CQC9	543728
Q5E9H2	9913
Q96QU6	9606
A2AIG8	10090
Q9W698	31033
Q4AC99	9606
Q3UX83	10090
O16846	38281
Q96355	36774
P0DJY0	857306
P03589	12321
Q00020	12301
P03588	12302
P27752	12303
P17769	12307
Q83270	117113
Q66121	117114
O40976	117124
P20122	12309
P06011	12310
Q83264	12312
Q83943	650489
P28726	12314
Q9DUT3	650488
P28931	12315
P89680	12318
P30379	9595
P13750	9598
P30516	9490
P30380	9595
P13751	9598
P30381	9595
P30382	9595
P30383	9595
P30686	9598
P30517	9490
P30385	9595
P30386	9595
P30387	9595
P16215	9598
O17433	6287
P52570	6282
Q84PN8	4565
Q84LA1	4565
B6DZC8	4565
B6DZD1	4573
B6DZD2	37682
D2IGW7	629273
Q70AT7	4513
B6DXP5	52714
B6DZD0	4572
O23507	3702
P30388	9595
P0DMQ7	83332
Q91FX0	176652
Q91FW4	176652
Q8MIS5	9544
Q8QZQ9	176652
Q91FW0	176652
Q91FV9	176652
Q91FV5	176652
Q91FV3	176652
P17407	4039
P15256	555217
Q91FV0	176652
L0TBY6	83332
Q91FU6	176652
Q91FU5	176652
Q91FU4	176652
A9CB93	189830
P22282	10116
P22283	10116
Q91FT8	176652
Q91FT7	176652
Q91FT6	176652
Q91FT4	176652
P80166	1422
Q91FT2	176652
Q91FT1	176652
Q91FT0	176652
Q91FS6	176652
Q91FS5	176652
Q91FS3	176652
P14592	5825
Q91FS2	176652
Q91FR9	176652
Q91FR8	176652
Q91FR7	176652
Q6STM1	303
M5AWY0	303
P23170	7386
Q8QZQ8	176652
P83072	1396
Q91FQ1	176652
Q91FQ0	176652
Q91FP0	176652
Q91FN9	176652
Q91FN7	176652
Q91FN5	176652
P19361	272631
P33405	56690
Q91FN1	176652
P84001	280265
O18178	6239
O04375	3702
Q15172	9606
Q6PD03	10090
O04376	3702
Q15173	9606
Q6PD28	10090
Q28647	9986
Q80W83	10116
Q9ZQY6	3702
Q14738	9606
Q28653	9986
P38903	559292
Q9SV41	3702
A4FV68	9913
Q16537	9606
Q61151	10090
Q28654	9986
Q8RW96	3702
Q13362	9606
Q60996	10090
Q28651	9986
Q93YV6	3702
Q6I621	39947
Q9LU89	3702
Q8LF36	3702
Q9LVE2	3702
Q88FI7	160488
Q38845	3702
Q32PI5	9913
Q09543	6239
Q54QR9	44689
P36179	7227
P30153	9606
Q76MZ3	10090
P36875	3888
P54612	9823
Q9UT08	284812
P31383	559292
Q38950	3702
P30154	9606
Q7TNP2	10090
P54613	9823
Q4QQT4	10116
Q38951	3702
G5EDR3	6239
Q9XGR4	3702
Q5QIT3	3702
Q8VZQ4	3702
Q9SLI8	3702
Q84JI6	3702
Q38821	3702
P53031	5482
P36872	7227
P63151	9606
Q4R7Z4	9541
Q6P1F6	10090
Q5Z8Z7	39947
Q29090	9823
P63150	9986
P36876	10116
Q12702	284812
Q00362	559292
Q39247	3702
Q5E9Q7	9913
B6VA23	7957
Q00005	9606
Q4R8L3	9541
Q6ZWR4	10090
A2X2K3	39946
Q0E2P1	39947
P54614	9823
Q5R4A2	9601
Q00006	9986
P36877	10116
A1L3L9	8355
Q0D2F4	8364
Q5ZIY5	9031
Q6NY64	7955
Q66LE6	9606
Q925E7	10090
P56932	10116
Q7ZX64	8355
Q6DIY3	8364
Q9Y2T4	9606
Q95LP0	9541
Q8BG02	10090
P50410	9986
P97888	10116
Q10428	284812
P78759	284812
P81593	301
Q96356	36774
P0C783	12307
Q66125	12310
P14850	12294
Q8UYT3	12315
P89679	12318
P05078	12299
P11887	1519
Q5FTU6	290633
A5CAL1	29760
O04529	3702
P47177	559292
Q12723	1004253
Q01284	367110
D3DJ41	608538
D3DJ42	608538
A0A0N9HQ36	93608
P48391	18101
E0SKP1	198628
E6LDH5	888064
P15457	3702
P04403	3645
P01091	3708
P84782	3714
P84529	93385
P80351	13395
Q9XHP1	4182
P15458	3702
P0C8Y8	3645
P01090	3708
P30233	13395
P15459	3702
P80208	3708
P80352	13395
P15460	3702
P17333	3708
P80353	13395
Q9FH31	3702
P15461	4232
P23110	4232
P27740	3708
P09893	3708
P24565	3708
P26986	3330
B3EWN4	3988
Q39649	3661
P84576	3662
Q2PS07	3617
E9NX73	62330
P93198	51240
P17718	3277
P01089	3988
P19594	3847
P86783	50225
Q89705	10498
P0C9K5	561445
P0C9K6	10500
P0C9K7	561443
P0C9K4	561444
Q89554	10498
P0C9K9	561445
P0C9L0	10500
P0C9L1	561443
P0C9K8	561444
P0C9L3	10500
A0A097SRX3	10498
P0C9L6	10500
Q91FM4	176652
Q91FM3	176652
Q91FL6	176652
V5QRX7	83332
V5QPS4	83332
Q91FL2	176652
Q91FL1	176652
Q91FK9	176652
Q91FK7	176652
C0HKD1	10090
C0HKD2	10090
C0HKD3	10090
Q91FK2	176652
Q91FJ9	176652
P84027	280265
Q91FJ2	176652
A9CB92	189830
Q7M3V1	132888
Q91FI4	176652
Q2J7H0	106370
Q91FI1	176652
Q91FH8	176652
Q91FH6	176652
A0A1S4F550	7159
C0HMB7	7160
Q5MIU2	7160
P83064	1396
P65638	233413
Q04959	262316
P9WIR8	83331
P9WIR9	83332
Q7NXD4	243365
P0C9P4	561445
Q65122	10500
P0C9P5	561443
P0C9P3	561444
P0C9P7	561445
Q65123	10500
P0C9P8	561443
P0C9P6	561444
P0C9Q0	561445
Q65125	10500
P0C9Q1	561443
P0C9P9	561444
P0C9Q3	561445
Q65126	10500
P0C9Q4	561443
P0C9Q2	561444
P0C9Q6	561445
Q65127	10500
P0C9Q7	561443
P0C9Q5	561444
Q65141	10498
P0C9Q9	561445
P0C9R1	10500
P0C9R0	561443
P0C9Q8	561444
P23163	10498
P0C9R3	561445
Q65258	10500
P0C9R4	561443
P0C9R2	561444
Q65211	10498
P0C9R7	561443
P0C9R5	561444
P23164	10498
P0C9R9	561445
P0C9S0	561443
P0C9R8	561444
P23167	10498
P0C9L9	561445
P0C9M0	561443
P0C9L8	561444
P23168	10498
P0C9S1	561445
P0C9S3	10500
P0C9S2	561443
Q65269	10500
P23166	10498
P0C9M1	561445
P0C9M2	561443
P0C9M3	561444
P23165	10498
P0C9M5	561445
P0C9M7	10500
P0C9M6	561443
P0C9M4	561444
P0C9M9	561445
P26712	10499
P0C9N1	10500
P0C9N0	561443
P0C9M8	561444
Q65133	10498
P26711	10499
P0C9N2	561443
P0C9N3	561445
P0C9N4	10500
P0C9N5	561445
P23162	10498
P0C9N7	561445
P0C9N9	10500
P0C9N8	561443
P0C9N6	561444
Q65137	10498
P0C9P1	561445
Q65121	10500
P0C9P2	561443
P0C9P0	561444
Q91FG3	176652
Q91FF8	176652
Q91FF6	176652
D7UER1	303
Q91FF1	176652
Q91FF0	176652
Q91FE9	176652
Q91FE0	176652
Q91FD9	176652
Q91FD6	176652
Q91FD5	176652
P24745	46015
A7B3K3	411470
C8WMP0	479437
Q39371	3712
C0HK72	38281
Q9ZWB4	3702
Q9LR73	3702
Q9MBC1	48386
C8WJW0	479437
C8WGQ3	479437
A7AZH2	411470
P19871	285
P0DX23	548
P0DX24	1795
P14060	9606
P27365	9544
Q60555	10036
P24815	10090
P22071	10116
P26439	9606
Q64421	10036
P26149	10090
P22072	10116
O35296	10036
P26150	10090
Q61767	10090
Q62878	10116
Q61694	10090
P27364	10116
O35469	10090
Q9H2F3	9606
Q9EQC1	10090
O35048	10116
P33794	587200
P14893	9913
Q5IFP1	9615
Q67477	928301
O46516	9796
A0A7H0DNE2	10244
P9WQP6	83331
P9WQP7	83332
Q9N119	9823
O57245	126794
P21097	10249
P26670	10254
Q89187	587200
Q9Y3L3	9606
P55194	10090
D3ZFJ3	10116
P78314	9606
Q06649	10090
Q9V785	7227
Q0V8K7	9913
Q7L8J4	9606
Q99LH9	10090
Q5R9X9	9601
Q5U584	8355
A4IH82	8364
O60239	9606
Q9Z131	10090
Q91Y80	10116
C0HK73	38281
Q84SM8	3329
C7ASI9	3330
F1CKI6	3332
F2XF94	373101
R9QMW4	3353
R9QMW8	3339
F1CKI8	3332
R9QMR6	3353
F1CKI9	3332
P37046	72594
P85078	1931
C0HK74	38281
B0XQT1	451804
B8NIM4	332952
Q6MYX3	330879
Q0D131	341663
C7ZKL6	660122
A1D2R0	331117
B0XZU3	451804
B8NXI4	332952
Q4WZ01	330879
P0CI63	341663
C7Z622	660122
A1D5T7	331117
Q59087	62977
A1CPW7	344612
Q2U2Z2	510516
A6S694	332648
Q59Z17	237561
B9WC12	573826
C5M799	294747
C4YCH0	306902
Q6BKA3	284592
P05147	227321
Q4PIL0	5270
Q58HK4	5143
P05195	367110
B6H4C6	500485
Q0U9X3	321614
A5DAY6	294746
A3LYE4	322104
Q86ZM3	515849
A4QYU7	242507
B2WGR9	426418
A7F996	665079
D1ZR99	771870
B6Q3C6	441960
P0CI61	441959
C9SU87	526221
A0A3G2FQK2	38281
P13475	44689
A1C408	344612
B0Y9Z9	451804
Q4WCF1	330879
Q2UHT9	510516
A1C874	344612
B0XVP0	451804
Q4WZC3	330879
Q2UB88	510516
A2R8S7	425011
Q0D1U6	341663
A0RD64	412694
Q739J0	222523
C1ERL1	572264
Q0VCA8	9913
A6X798	439375
B4EFS7	216591
Q39LI1	482957
Q60W34	6238
Q19341	6239
Q59K86	237561
Q2HD63	306901
Q1E5I0	246410
P0CL87	283643
P0CL86	214684
Q1LCS4	266264
Q46PT7	264198
Q5U3F8	7955
Q54S02	44689
Q75CP6	284811
P46952	9606
Q28SE8	290400
A5E0Z9	379508
Q78JT3	10090
Q4P2Q7	5270
A7RIT9	45351
A1DB76	331117
Q7SDX3	367110
B2T2S5	398527
A5DLW3	294746
A3LP72	322104
B2AAJ5	515849
Q83V26	294
A4REV8	242507
P46953	10116
Q5LSJ4	246200
B1KJM7	392500
Q8PM31	190486
Q4UT95	314565
B0RUZ7	509169
Q8PAD0	190485
Q3BV37	316273
Q2P320	342109
Q5H043	291331
Q6P7I0	8355
Q6DIZ0	8364
Q6CFX1	284591
P47096	559292
Q46ZL2	264198
Q9AJS8	59405
Q9F131	43263
Q0QFQ1	43263
Q8NLB6	196627
Q5EXK1	571
Q3S4B7	365044
Q4W8C9	381666
A9CH01	176299
Q9SZE1	3702
Q9C991	3702
Q949M8	3702
Q9SUC0	3702
Q2HJD7	9913
Q9XTI0	6239
Q54CX6	44689
Q9V8M5	7227
P31937	9606
P86199	10036
Q99L13	10090
Q5R5E7	9601
P32185	9986
P29266	10116
A9AKG8	395019
F8J2B3	66186
Q53B54	8665
P60615	8616
P60616	8616
P01385	8605
P25670	8607
B2BRQ5	471292
A8S6A8	29156
A1IVR8	92438
A6MFK4	412038
P01393	8619
P01396	8620
P01394	8621
Q8UW29	8781
P01380	355677
P0C8R6	8628
P01379	8631
P01389	263737
P25674	8642
P01391	8649
P01383	8643
P25668	35670
P01390	8655
P01382	8657
P01384	70142
P01387	8665
A8HDK7	111177
A8HDK9	8667
A8HDK6	8673
A8HDK4	100989
F8J2F2	66186
P34074	8610
Q2VBP5	8665
Q2VBP4	8665
B2BRQ6	471292
C5ILC5	8665
P0DKW9	8605
A8N285	8665
A8S6B0	29156
A1IVR9	92438
A6MFK5	412038
P01397	8620
P01395	8621
A3FM53	8781
P01381	355677
P01388	8643
P25669	35670
P01386	8665
A8HDK8	111177
F8J2E6	66186
Q53B55	8665
Q53B53	8665
Q53B59	8665
Q2VBP3	8665
A1IVR7	92438
P25667	8620
Q8UW28	8781
P0DQQ1	8643
P25671	35670
P07526	8665
F8J2D7	66186
F8J2E5	66186
C0HJD7	8620
P0DQQ2	8643
P25672	35670
P80156	8665
Q53B58	8665
Q53B57	8665
Q53B56	8665
P25673	35670
P80965	8665
P82662	8665
F8J2E1	66186
F8J2E2	66186
C0HM09	35670
O42257	33626
P86522	8605
Q7T3J2	92438
D2N116	132961
P0C8R7	8628
P0C8R8	8628
P13495	8673
P34073	8605
P14612	8670
Q7T2I3	8630
P0CJ35	8667
P85140	92438
A7X4Q3	111177
A7X4R0	111177
Q9W7J5	8673
Q2VBP8	8665
Q2VBP6	8665
P15816	8616
P15817	8616
O12961	8616
O12962	8616
Q9W729	8616
Q8AY56	92438
Q8AY55	92438
P01398	8616
P15815	8615
Q8GSN8	101596
Q9I0N5	208964
P05100	83333
P04395	83333
P37878	224308
P44321	71421
Q9Y9P1	272557
Q8UAN8	176299
A8MF35	350688
B8JBU6	455488
Q2IHD7	290397
A7HIL2	404589
B4UIZ5	447217
C3P1N9	592021
C3LE50	568206
A0RAB9	412694
Q81UJ9	1392
B7JSE3	405535
Q73CV5	222523
B7IJ32	405531
C1EZP2	572264
B7HEV9	405532
B7HXM9	405534
A7GLP0	315749
B9IRB4	361100
Q81HD0	226900
Q63FD4	288681
Q6HMV4	281309
Q65DF9	279010
A9VGI8	315730
P94378	224308
A7ZA84	326423
Q6MGX6	264462
Q0SN86	390236
O51383	224326
B7J1Z1	445985
Q661J6	290434
Q89LR7	224911
A0KAJ8	331272
Q39CW7	482957
B1JYM2	406425
Q1BTJ3	331271
Q3ABT8	246194
Q3J3U4	272943
Q11IE7	266779
Q5L6N0	218497
Q3APM2	340177
Q824B4	227941
Q253J9	264202
Q3B622	319225
B3QKY6	517417
B3EN08	331678
A1BI83	290317
A4SD50	290318
Q9Z847	83558
Q8KBD5	194439
Q97EY6	272562
A7FTE3	441770
C3KTV2	515621
A6LPI2	290402
B2UXQ2	508767
B2THZ1	935198
A5I1A3	441771
C1FKZ0	536232
B1IJE7	498213
A7GCV4	441772
B1KZY0	498214
Q18C13	272563
A0PZK9	386415
Q0TM75	195103
Q8XHA9	195102
Q0SPY0	289380
Q896H4	212717
Q8FUA2	196164
A4QAA8	340322
Q8NU33	196627
Q4JYA4	306537
Q6A5L3	267747
Q11UN5	269798
Q1IXS9	319795
Q9RSQ0	243230
Q24R48	138119
A4J510	349161
Q3YR73	269484
Q2GHI5	205920
Q5FG73	302409
Q93FQ6	779
Q5HAG4	254945
Q833H5	226185
Q2J868	106370
Q14IG1	393115
A7NBW2	458234
Q2A3P9	376619
Q0BM56	393011
Q5NH09	177416
A4IY77	418136
Q7NHP4	251221
Q0BR48	391165
A9B1N9	316274
Q1IHD8	204669
Q5FMR0	272621
Q1G7S0	390333
Q04CJ7	321956
A8YWM6	405566
Q74LU5	257314
Q88VP8	220668
Q38Y85	314315
Q5X6N6	297246
A5IG48	400673
Q5ZX66	272624
Q5WY41	297245
Q6AGC6	281090
Q92D89	272626
C1L1K0	568819
Q721N6	265669
B8DEK7	552536
P58621	169963
A0AH42	386043
Q0W5C8	351160
B3DVC8	481448
A3CTY6	368407
P65413	233413
A1KJA4	410289
C1ANW0	561275
Q9EUU9	1766
B8ZRG8	561304
O05678	272631
Q740F6	262316
A1UH86	189918
Q1B7S1	164756
A5U346	419947
P9WJP6	83331
P9WJP7	83332
Q1CYD8	246197
B2A7A8	457570
Q1QMA3	323097
Q2Y9K4	323848
Q3JEY0	323261
Q3SSP2	323098
Q5YYA5	247156
Q8ETG4	221109
B2JS24	391038
B2TCB2	398527
Q13NQ1	266265
B4S4K5	290512
Q48DL2	264730
B7V8A3	557722
Q02SH7	208963
Q9HX17	208964
Q3K692	205922
Q87VV5	223283
Q4ZN72	205918
Q1QEF7	335284
Q2K4W8	347834
Q1MCQ8	216596
Q98DR6	266835
Q92TT1	266834
Q7UG12	243090
Q0SI65	101510
Q2IW19	316058
Q6N6M8	258594
Q214R5	316056
Q137C7	316057
C3PN66	347255
A8GX84	391896
Q1RJJ3	336407
Q92IE0	272944
Q4UM12	315456
Q9ZDH7	272947
C4K2P9	562019
B0BX67	452659
A8GRR0	392021
Q68X22	257363
Q1AWF5	266117
Q2S2B5	309807
Q5WGN4	66692
Q4LBY8	63612
A7X5V7	418127
A6U471	359787
Q2FEF3	367830
Q2FVS1	93061
A5IVC5	359786
Q2YYZ2	273036
Q5HDL2	93062
A6QJI5	426430
P65414	158878
P65415	158879
Q6GE90	282458
Q6G6X6	282459
A8Z534	451516
P65416	196620
B9DLR4	396513
Q5HLQ3	176279
Q8CRC1	176280
Q4L8K2	279808
Q49ZR8	342451
Q829C5	227882
Q9S208	100226
B1W1Y7	455632
Q31QG8	1140
Q2JXG4	321327
Q2JI31	321332
Q5N3S0	269084
Q0ID97	64471
Q113S1	203124
Q73G53	163164
B3CM56	570417
Q5GT31	292805
Q8PJT1	190486
Q4UVR0	314565
B0RRX4	509169
Q8P8C7	190485
Q3BSA6	316273
Q39147	3702
Q8SQI1	284813
P29372	9606
Q04841	10090
P23571	10116
Q5XF51	3702
A0A346CIB2	1899469
A0A346CIB0	1899469
A7X3S0	338818
A7X3S2	338818
A7X3V0	338837
P0C603	46286
A0S864	92519
A0A346CIA0	1899469
A0S865	92519
P83490	201391
A0A346CIB3	1899469
Q06ZW0	46286
C0HJD3	121355
Q8AY51	92438
Q9YGI2	8656
C0HJW9	8649
Q8AY50	92438
C6JUP2	54390
Q9YGI4	8656
Q8AY49	92438
Q9YGI1	8656
Q6IZ95	92438
Q2VBN2	8665
P29179	35670
O42255	33626
C1IC49	64182
P29180	35670
O42256	33626
P29181	35670
A2CKF6	8613
P29182	35670
Q802B3	33626
P25679	8649
Q9W7I3	33626
P25680	8655
Q802B2	33626
P01401	8642
P01400	8643
P01399	96794
O93422	8656
P60814	8656
P0DSM9	8649
A2CKF7	8613
P82935	8649
P85520	8657
Q53B61	8665
Q70WS8	8616
P58370	54390
P15818	8616
P81783	92438
Q9YGH9	8616
